payment_id,commission_id,paid_on,method
26a9586e-d3e5-48e7-88cd-72e8d744ad64,7d44c989-02f4-4b6e-8b0d-dbffc625f547,2024-02-19,CASH
db470169-a940-45c1-a54e-d7510e49660d,54a660dc-4c7c-4318-a689-a940914fc790,2024-01-12,CASH
e8f05b22-5054-48a5-aa3d-b41296322e8d,78314030-c238-4754-a1b8-396676758858,2024-10-07,CARD
ab8486e9-2eda-4bb3-a8b6-0615ca128fb7,776fe0f1-005d-4032-b5aa-8801d55bd8c9,2024-07-03,BANK_TRANSFER
0336a122-835f-4afa-8ccb-b3db4ee290b0,8f07e316-b19d-4ebb-aa8d-9da51b03cdb0,2024-09-01,CASH
5e15c6b7-e42a-4613-a553-81927aa938ae,7d0da6bc-f5fd-4cb3-92be-6566961c1fbf,2024-08-25,CASH
61f9105a-07ab-4181-878e-b0830a29fc8a,61498c79-4157-4919-8223-de1419c3930f,2024-10-30,CASH
a5595a91-798c-426a-aa89-75457d779293,10b3e4c1-cee0-44fd-951b-a211c8690785,2024-05-15,CARD
ce6e478e-146b-4eda-9a0d-23e4285f8511,9a653195-790f-4d8c-83a7-8db3b0758ad8,2024-06-22,CARD
09871dc1-d689-46fb-a077-9fb1b451200a,8549f411-d9e3-4850-95aa-59c34a7e379b,2024-06-12,CASH
ade7fa21-39b7-4ab0-8c85-ccd3a864bbe3,2221259f-fb23-4206-bba7-90e8724f3dd0,2024-02-07,BANK_TRANSFER
58358f96-f876-40a2-ab2a-598e50c6d2f1,36919f0b-fda0-42a1-9c08-939fbf7d33d4,2024-11-12,BANK_TRANSFER
2cca937b-9482-4c62-9913-fb794bfd2fd1,e7f9c89f-1407-4f75-b06f-470d3e78b6c7,2024-01-11,BANK_TRANSFER
39ee408e-9ce2-438b-9ebd-d47842285b1e,9d2bcb11-0a9d-4c94-a42a-1708d560ae3c,2024-11-16,BANK_TRANSFER
2cef7198-4db5-4ba2-92f8-0146fc0413dc,2e41213f-b5ad-4f2c-a590-2eaca99dbc35,2024-11-24,CASH
c7207bd3-3e7f-4bae-bdf7-aea7f5b112b9,04fd8e93-f5cb-4f3e-a68c-4f4edd0ea813,2024-11-18,CARD
194d4ac5-1b78-47bb-957b-686aa99c3e94,754b19dd-81d6-4f69-abe5-cbdd734dc55c,2024-01-29,BANK_TRANSFER
749afd86-6a16-48fd-ad63-ac3dab9762ca,207ba7af-3c7f-47a7-8c1e-ec7896b01023,2024-06-01,CARD
aa363594-19e4-421a-b373-2d360311dfa9,bafdb899-d5f6-4c67-a91f-b858e6a23723,2024-10-25,CARD
716ae820-1b5e-4c4e-be5f-82f5290d9346,72677234-708b-438d-bbf0-e0ea7bfeddbe,2024-05-26,CARD
cf1467e9-a1ea-4482-ab6f-dddb457374c4,408d54b6-31c0-4f8c-922f-89b0ed3c270b,2024-05-06,CARD
0574d4c2-b5fe-49e7-9adf-85fdc9eddb35,3fa7059c-2ecc-4a65-b937-8ef226e915d9,2024-12-13,CASH
3fb4daa1-c6fc-4b80-a754-0c1064bd918f,1a78d20f-5847-40c3-93e4-f5c613d042c1,2024-06-23,CASH
cc6e462b-6095-4861-a7f9-7d8664fb98f4,1889b38a-9186-43e9-8686-fbdad7d9af8a,2024-09-25,CASH
36af356d-4d22-4805-8052-a0efce9f8a96,f9725ccb-e8e6-464d-b932-51305dfe0937,2024-05-03,CASH
0232677b-b5b6-4f1d-8684-48dd59462262,c6f7ed16-365f-4661-8ae6-14d033f65de0,2024-10-08,BANK_TRANSFER
c06b48ec-4f8b-4088-a2f0-af5183deb795,9b389850-4440-4d3d-88b9-8b2544ceb9f2,2024-06-04,BANK_TRANSFER
4b359f56-1bc9-492d-b827-2a7f8fccb5b7,0d32a6c3-6283-40dc-b5d3-6cc593e04563,2024-10-14,BANK_TRANSFER
8965bf58-9a01-40ff-aa6b-3c593c574eee,73c00237-df40-4bb1-9166-8a6e00b41cbc,2024-11-04,CARD
c101b55d-7c00-4e95-a28c-60629f7b3d77,0c6786ca-3a28-402f-b6ef-c700f7ca17ab,2024-07-07,BANK_TRANSFER
48f82394-1565-4e1a-87e2-8578b301af74,6c695843-47cd-45d2-8d11-e741857bf722,2024-11-27,CARD
96d097bf-2188-44c8-9bd2-c1f5f0b0ed83,8a7627c8-7d63-414f-966f-eecd287d3dbe,2024-07-29,CASH
b043dbc5-eafa-4811-a50e-2277ae564927,377c69cc-9182-426c-abde-e03578931669,2024-02-11,CARD
1964827c-8831-49bb-9531-028bd46d0581,634ffc52-4274-4219-8e9b-d7231fcf2020,2024-04-24,BANK_TRANSFER
bfcad2bc-9145-4eaa-b142-fd2a5a4decce,25783f7d-e7c9-49a5-8c5c-ede1d296828d,2025-01-10,CARD
494c02a4-429c-4e53-a89c-1a9480014bbe,e80e8ace-2c29-4c3c-84f5-b949cc0d6cfd,2024-12-23,BANK_TRANSFER
104dad1f-9ecf-4a44-b8cd-35681de0cd2f,3c83d324-26c2-4da5-8299-e5d596346431,2024-12-01,BANK_TRANSFER
a985f17c-9567-489c-92e0-727f391b6352,6c1f6e2a-1cb5-4f4e-8fa1-0d8b3176d2a9,2024-02-16,BANK_TRANSFER
5844fc86-fefb-4650-9d68-f504cd0522c3,143bc8a1-a089-4842-8f7f-951275b6d7d0,2024-04-19,BANK_TRANSFER
d7621dbf-3e7b-4906-9f87-fd7283962111,d31ef98b-81b2-43e5-8f01-7138ec05da81,2024-04-16,CASH
d6433dff-38ea-4aa2-acf0-d126f9d53043,266c3d27-11eb-4e64-ad98-1dcf58416af5,2024-10-14,CARD
e51cb7d8-3dd7-4dcd-8021-cfed6adcc1a3,726e04ed-7e8c-46ad-aa63-965173b3f939,2024-08-08,CARD
b0bfe085-144d-4654-b2f4-2abe9381247e,d08179d0-9db3-4529-899a-c125f2e53119,2024-12-27,CARD
cc28acd8-c349-4627-8223-130ccad575ce,17f1b71a-a4c9-4555-9031-f2364a53b503,2024-10-10,CASH
4cf62220-5142-495a-97d8-eaf206e8a9e1,c8e41aea-ef2d-45ce-bc62-a9d5cf44d8ad,2025-01-20,BANK_TRANSFER
ac6317c3-5889-4b28-9116-379ad36016c9,a0ada595-9a58-46fa-90db-654ae93d551c,2025-01-26,BANK_TRANSFER
5b610db9-0f7c-43bc-8179-c6df67ab54e5,c3a948e2-f07c-4322-8b8b-faa55ed2ef79,2024-01-05,CARD
cbc9d749-6484-4490-b961-c9a68255e265,98b556b9-4698-4247-a13e-ff76c70e4462,2024-02-02,CASH
fb31482c-0122-491e-b65c-4f885e39091f,b4ea9140-a14b-4fdc-b22f-60aeac64fd00,2024-08-31,CARD
932e331c-1062-419c-aa80-402b06467b74,84c3fcdd-df8a-4d0b-ba13-2081377b6720,2024-10-09,CARD
ade6921f-e389-42ec-b891-5f692b6bc1c9,41ddb961-8b94-4864-98bc-32acf3bb0c51,2024-06-07,CARD
faccd6bc-abf4-4e53-ab67-6d7f1b4949be,21ff855c-eac6-4ec8-84d6-d490e41fdf34,2024-01-19,CARD
463a61d5-3306-4edb-858b-4954340146d1,beedf9b5-8f33-457b-b233-5299ecefbf3c,2024-05-07,BANK_TRANSFER
98080b8d-45b1-4301-9410-06dcae605254,2c97e764-9d62-4346-8666-3f088b2b8b59,2024-01-29,BANK_TRANSFER
2385f9a4-c63c-4342-8677-7d04653b5fba,ee114130-20fb-4574-89d4-7e1252d48b96,2024-06-09,CARD
6530aeac-995d-43a0-8974-b1fc33eff3ec,edb966c3-5a53-47d5-9947-46f55e122724,2024-08-20,BANK_TRANSFER
b1759ee4-533b-4c90-96e2-3afa83522d3d,4e27e169-85de-48ee-bd15-cfbed69bb62d,2024-03-25,CARD
735b0d9c-1824-4de0-b521-b93bd0cce5a2,2ed699d3-b12b-44e5-90b4-277838ff0fdc,2024-04-24,CASH
aaf6618f-e63e-4132-9b80-ded0f0a65a00,ada14043-88d0-4d6c-a096-47d04f28cfb1,2024-10-24,CARD
da0882dc-1775-4e45-928f-78fbd5e7aa61,053cbfb6-8067-46e7-b6ff-8d4e37331911,2024-07-05,BANK_TRANSFER
4ddc5bf9-32aa-469c-8132-711ce79b6d5d,59e83724-84e3-4529-9433-bfe9d1be6ede,2024-09-08,CARD
8dbb7205-7960-4e07-a54e-6d45b3b0050f,8210fd50-97dc-4582-b23d-536689736298,2024-05-11,CARD
cd9aa4a1-e709-4c8b-a41c-970626b5b793,cf7cc063-deae-4577-aa67-926d505c7afb,2024-10-01,CARD
365dee1f-9d27-432b-b1ee-7d3c9af73685,94caffb7-d45b-4194-984c-038dbb3aef88,2024-08-17,CARD
ae964177-b056-48b5-8c66-8b615d642f94,15d6ab8a-eb25-4c9a-92a4-1de0a27ecf6b,2024-01-14,CASH
7681f86d-8bdb-46dd-a2fa-beba83900526,f21d283f-fdcd-49e8-af9b-4c25c4103b58,2024-02-22,CASH
f085f465-bedb-4f1f-a4ea-d4e5ee849717,709b6860-5f92-48d7-b467-75ea1b1259bc,2024-12-26,CARD
fc2f0563-58a8-4f68-9f4c-bd565b2d7409,14518a7f-cd9d-4d73-bec8-39f8b19ac77d,2024-04-07,CARD
f9d001a1-4154-43b3-a38e-ef5cb7025360,583d1ca4-4bb1-4a8b-9b99-323c0981a926,2024-09-20,BANK_TRANSFER
f3f94a09-9fc2-4475-ba27-cb69948e38bd,eeb6aa88-f8cf-4f6b-a503-23c7ef3becb3,2024-10-14,CASH
d98967bf-c573-49cd-964d-c548f7cf38b3,3207a70a-105d-44d9-8b2a-b579fd7b303b,2024-08-27,CASH
41b14e2f-34fa-43d0-af76-4a0291db3e77,86428190-2ccb-4903-bb16-986706c0cfe5,2024-11-21,CASH
2942009e-f4c6-44e3-9720-b986b3a3e0c3,00dc1661-50a4-4329-98e8-39bc05cd825d,2025-01-26,BANK_TRANSFER
60308a85-3216-437d-9b6b-73b7460837ca,a14bab63-983a-4cb1-8ef0-ea32b28a8279,2025-01-04,CASH
168d090e-c7ac-479b-9dce-db5b61e2a1c0,2bb1d55f-c2d8-4624-b371-275a5c0545fd,2024-11-07,BANK_TRANSFER
3a27933e-6d9f-40a9-951b-e56d1f9808a9,46388dca-5d6d-42c3-8f2b-4b8c5c82191a,2024-12-15,CARD
090c1e54-c38e-40cc-b625-900d44f66f45,431f63cd-df16-422c-933d-123a4d3c17de,2024-07-05,CARD
a90a3a29-de6d-468e-8c85-bc37f014ab29,0ce0ffe6-8f2b-44d9-83e0-93df9305f479,2024-10-24,CARD
9d47eb87-61c5-47ef-9c80-e9684a197563,fbf92a70-73d9-4571-83b1-42ea4eeecefa,2024-02-05,BANK_TRANSFER
6bb6709b-c2cd-494f-b93a-7e2eecf09a49,f6467fb2-6cd9-41c6-8334-e06e4a1880d7,2024-04-08,CARD
95076371-19ec-4342-9d40-aece6757572a,4fc8700f-1124-40f9-aff3-1d39f727667c,2024-05-17,CASH
e199309e-ac04-43ea-b557-2cf12c94febc,0154eae6-d394-49e2-94f9-a971abcc7ce9,2024-09-01,CASH
b8c1b955-cc69-466c-a3a3-0f3eed03a08f,99eb3120-e665-4087-a244-1e6a21871cf5,2024-10-22,CASH
a8ca892b-bec6-4373-8a80-dfd9d9b748a6,ccb2c235-489a-4322-b47f-1cf56d706705,2024-05-16,BANK_TRANSFER
3795e08f-e56b-4f86-967b-6e0a16ebe521,2d140cd2-2a82-46f9-a306-50a653ea3696,2024-07-07,CASH
610b4922-af37-4ae8-8db9-1b52e5210a42,810440e3-2e90-4f6d-8e5f-19c3285d8832,2024-02-22,CASH
352492a5-6d1e-491d-8eb9-023fb750f03c,9b062a69-005f-4d7d-b931-d54f5cece6a4,2024-10-09,BANK_TRANSFER
4a2a2ab7-9d10-45e7-8182-ef0f0f78ae9b,dcb93417-3d3a-4be4-aec2-2436f93129eb,2024-08-17,BANK_TRANSFER
94fd7560-1e2e-40e5-824b-d0e2f5045af7,15c3886b-cf57-43de-83a7-e9c60bc86477,2024-12-26,BANK_TRANSFER
16bf364d-cf41-4010-9d6f-fabca5e33c29,9157fa2e-6286-424e-9580-c54bbd616b5f,2024-07-11,BANK_TRANSFER
f22569b4-9271-40e3-afbb-d0442d1e717b,fd745720-6a97-4a5b-87a6-a5eb50099544,2024-08-19,CASH
75e668f2-60b6-4898-a413-7b73ba67b300,6e344c37-68c2-449a-9609-85035eac1994,2024-04-30,BANK_TRANSFER
72106069-5c9a-4280-a4bc-36e8f79e5b5f,5bcf151a-7994-481b-9b82-01155fd3c166,2025-01-19,CASH
0f02b3a1-2316-4a17-b6bf-9faadf36d3cb,534348c7-4c79-40ea-9c37-5152a016ebf7,2024-08-22,BANK_TRANSFER
a8481626-12e6-43b1-9d2e-ec2f970abfd8,1c67c1a0-8b81-4108-b296-66bd3525ab51,2024-08-10,CASH
c0e99be7-8267-40f3-9913-1dd0df60f07a,55f745b9-c41a-46c8-833a-a229e92dcc64,2024-08-01,CASH
b792ae7b-e90f-4095-bfcb-6d4831c5be36,b287be67-b502-48db-a287-ce312112305d,2024-09-19,BANK_TRANSFER
4bc8f807-0f8e-4ea0-bc59-f0e2babef5d9,6e6df025-9e86-40ef-9062-0e94181266f3,2024-09-11,CASH
b2e7146b-c356-412a-a332-cb73ebc5c2a8,4b268444-c0fb-42d9-8cc6-44ba360bf269,2024-11-20,CARD
009d0465-3b18-4c5b-b50f-99b93c57fbc4,f2702623-f989-4f23-9ffe-c8440f75dc76,2024-10-21,CASH
95c9cd78-d9e9-4d59-aed8-67a0a0b5e6d6,4c023b35-aa61-46ab-9af2-2e4616992dbe,2024-02-23,CARD
68eadfeb-763d-4dc6-a2c9-405ad01bacb3,659c4c3c-42db-4458-a873-d0fe7745e3d3,2024-06-12,CARD
a6d7b86c-569e-40b3-bd89-6b8dadb0f5cf,aab839e9-1fed-4010-86eb-d9cabf828b66,2024-11-27,CASH
7990ec5d-8507-4858-9c7b-a2993285d774,2f77c5d1-1488-463d-a4a4-b6a0d1145690,2025-01-07,CARD
7ee3e1ff-4a62-473d-8500-2946910e1b9f,a4cca1a0-f97e-4724-bd10-3bf493be7b8f,2024-02-08,CARD
5fcecfaf-1a69-4d3e-9617-b5a19e967e09,21c05124-10cc-4fb2-bdbb-e3c0b4da940a,2024-06-15,CARD
53161acc-bd57-43c1-bfc8-67976757f117,3030c235-085d-4245-9c3b-16cc42219d18,2024-11-06,BANK_TRANSFER
8cf12630-820e-47be-b4eb-46647a44a7bc,f48dc9d2-6da3-4d5b-864b-09947fac6ae1,2024-10-09,CARD
19f1d473-a2d8-4d99-8853-f79f1e22c823,e0ba99a6-09a1-43ac-8f58-fd137681f983,2024-07-11,BANK_TRANSFER
d4ee0532-e7f7-432c-ab2b-4a80decca07b,1e2e2db4-b202-4503-930b-abddf781c09e,2024-02-18,BANK_TRANSFER
f9ce048d-eeee-40d6-b230-02a43518769c,afeba263-c413-4410-8f4e-e2af22a520f3,2024-01-19,BANK_TRANSFER
3fa0917b-82b5-4684-945e-9005456f2d61,606b34d4-7971-4571-a65a-a7a6f605c517,2024-09-15,CARD
679f9364-6529-4975-9021-410ba77f4736,37666351-7182-428d-a87e-0be82e0e3bfc,2024-04-28,CARD
e469da62-51a6-482b-aa94-fa4091e52a11,3ed07757-b8cb-448b-9706-c853f499e551,2025-01-24,BANK_TRANSFER
9660a6be-83b0-4d00-b2af-5fc2eb754f41,9cf9b9db-cdb7-4282-b8c0-058578b41634,2024-07-09,CASH
250d5328-7005-4950-bbe6-afcd6f5b5836,d874dbb0-0a37-4a18-8dcf-ac823adf4975,2024-05-22,CARD
fad355a3-f616-4b48-92ae-a3c17c02ece0,30ca3fb6-870b-44a6-b763-93927576bca2,2024-12-08,CASH
fbe2b099-2102-4e55-bb97-fb36c7f6080b,3b45254b-c30b-4790-b3d4-aa4e7fa013b5,2025-01-19,CASH
af1cc8e4-189c-42cf-a9a2-91f9a1b82bac,d88e78de-9188-461d-a72e-f3ad8720e229,2024-05-21,CARD
bea4de4f-6d0c-4ff8-ba02-5aca4872d76b,db700bc5-aca4-4a5b-9327-afe2a90b781f,2024-07-12,CARD
d0e19b27-0a23-4bc0-8f9f-b6c89e3dc260,0f67246e-dc5c-4d6a-bc7f-5b553a976b45,2024-11-10,CARD
83c98d2d-577a-4a96-b1b4-e1b1e855acb5,3ce63131-1324-4b5a-a38c-f2ba7f08c1eb,2024-12-08,CARD
4bf63a44-5075-45a9-8acc-7b9d72d7e84f,eb1e216d-b777-4a33-915d-d5160d4b3099,2024-09-23,CASH
8b50f908-fde1-480b-a6ae-8bbbef446a6b,4b961fce-1c3b-4d41-8299-d5eb77d98d10,2025-01-15,CARD
90f2df49-12f4-49b4-9e69-c7a1d805097a,c733e6ee-96ec-4d13-9bcc-798d0d60da7e,2024-11-10,CARD
04e32020-77f5-4c90-8b8b-91d21f4cee1a,b9413010-50eb-4e8a-9510-fbb40439bfd7,2024-09-11,BANK_TRANSFER
058e6edd-9ec2-4875-8570-c54f64c78539,0862022a-9b4e-4fff-b5bc-c376f3645bc9,2024-10-17,CASH
8abcc9f9-e1ff-476e-b71a-53d678af2bf7,8bc10c00-6a0a-4719-adc7-8692a4fc8526,2024-09-16,CARD
8aa3e6b9-beda-40be-b962-7a8f7f411634,5b3ca599-cc5f-4aa9-a26e-1ec10a9c2456,2024-07-21,CASH
c8f4b2fb-e847-4d2d-a8da-70677133df17,aad5175c-0c75-4624-b47b-6f21e139b906,2024-06-27,CARD
d890d908-7eda-410a-8c18-168cb5966d27,2f9a9052-3928-4b96-b0da-75667bfea80c,2024-01-08,CASH
d708b76e-3a26-4af4-8b90-df6f3f3b4ed5,7f24f137-e9d1-4591-9f6c-6f13db2cff78,2024-07-09,CARD
4f557734-1905-4b6b-8f98-3df728920b28,04ebf0fa-221b-4f26-8e49-5a74ac1f6581,2024-05-16,CARD
f892d505-abde-4151-9545-e068c86542a9,42528d16-7d74-4f69-9263-edf2d005e68b,2024-11-24,CARD
b0aee0cb-686d-4d27-8d59-80eea2cdbf3f,62bc0d7b-3fca-445e-8b78-2f1b83a01cc9,2025-01-12,BANK_TRANSFER
573a9c66-b397-4d06-8694-b9947ca1e1ff,c175abbb-f9ff-4759-af73-d94566bfda01,2024-04-11,CASH
ad6d617d-a005-460c-856a-311c7892a2d1,c72c1126-c79d-47db-992b-8240f15878a6,2024-03-31,CASH
3f63d411-b8f9-4358-84a5-81859b9b5a9b,a6d56fb0-0c76-4e18-a6ec-18130e5951cb,2024-01-01,BANK_TRANSFER
596bd1af-423c-4def-b321-80ddfc008f7d,b9b69e32-f6d7-432a-b0ee-ca824b08f16e,2024-05-19,BANK_TRANSFER
62400453-342c-4f8b-be68-72b18e117d9d,f9295929-3401-4b47-873a-ce2e92be3baa,2024-02-25,CASH
c413beb1-e6ae-49bc-af47-6b23c704e495,578eae96-8842-47b4-aca8-5072563b0744,2024-05-05,CARD
c1b1e642-285b-4d30-8a5b-7c35b87768ab,03aac78a-9bac-4425-9466-8d32f29f09b2,2024-11-07,CASH
42a30d3d-a369-4036-a56c-0f6ab01db69e,b9ae7dfc-971d-4fd7-8baf-d33141d656c5,2024-02-05,CASH
039f9708-7585-414c-a077-b562717bc8e5,8fe4b4a2-ef21-4926-b0b2-d078f0b6b8ea,2024-11-17,CARD
13c34c61-a11c-4d33-a4d4-4958a974c3cc,64733651-138b-4e69-9e24-478921fd0247,2024-07-08,CASH
808dccf8-e7d8-4334-b4b6-eba4c51ed08a,1b2ba879-b439-4f95-8ed8-d0c1038d39ec,2024-02-06,CARD
0ba973bc-4f49-4544-a0d5-b79f8b232709,bd9b273e-ab4f-4219-8eb3-806faa08087b,2024-04-14,BANK_TRANSFER
b657b1de-44e1-4051-b90e-e052284af92c,b6d1a879-7917-4b37-a969-37634b14fff7,2024-01-23,CARD
30803428-5a9d-4d7e-ac91-b4a35cfd64e7,b10d1bac-fb48-40b0-bf3c-5d11d5eafb41,2024-03-21,CASH
240baca5-c183-468b-abba-3b7f209ff9b5,b8b61e13-ba00-43d0-a7c1-329dec009fb6,2024-03-04,BANK_TRANSFER
91411c38-8165-4027-ba06-318b01a7a4f2,83acd8cc-5792-4c31-8c82-c98249e20407,2024-05-31,CASH
bf4a65fb-cfee-4f74-a02d-c3f43b7c1d73,9c9fad10-fe2a-4b36-a5e0-3d04ef02f4ca,2024-03-04,CASH
e08eced0-df1e-4a3e-8ef3-cf8874502582,edfacf6f-8c48-40a7-84f3-f83d9de68d27,2024-10-26,BANK_TRANSFER
b8df568e-f220-4fde-89b1-ba5c334db935,7641bb8d-66a8-4c24-a719-8c6938440593,2024-03-26,CASH
905e81f6-0ec2-4e76-924e-43ec5e254d94,a06bd3f0-b6f0-4d18-9b5d-3f39c8f89c19,2024-05-18,CASH
6565b7df-4890-4165-8bcb-548105503e84,f11b19e5-44c6-489b-8ab5-92389ebf5fd5,2024-12-16,CARD
f8f1cc39-346e-44bd-ad31-36bb7c68df4d,355c645b-6272-407c-9ff4-3cbaf05597ba,2024-02-22,CARD
2769cd52-551a-4131-ab1a-c301cba70f82,bd38342f-70dd-431a-b3c6-99064c321cc1,2024-12-16,BANK_TRANSFER
dfad33b4-dcd5-436d-b53e-1f8434dcbd26,e8685996-23d9-468a-afd2-d25d739a813e,2024-06-02,BANK_TRANSFER
7922ca1b-072d-4629-8936-1c9d6916306f,a0116437-dfb8-48ef-bcd1-90644bd59e29,2024-11-15,CARD
12832834-c6aa-4baa-b477-c8f791f66ce4,1240194e-9f09-4e68-ae1d-e1ee700a7a54,2024-06-09,CARD
61835f2d-3743-4053-84c7-307d160b39a8,fbb8f373-ec00-421c-9af6-d75525ab1266,2025-01-04,CASH
973faf7c-4814-4378-980e-acde1e9b9353,6730e718-9c0d-4444-99d6-f46bfa794f2f,2024-08-12,BANK_TRANSFER
f896b410-85e8-4e84-aa0f-50895281855d,a103423f-30e1-49c9-9a35-e31cfdd839cc,2024-08-16,CASH
101dd840-14f5-4e8f-85a0-d4b51a1d9829,6af8fdb8-f478-43bb-82d3-66bcdc0b3cf3,2024-03-18,BANK_TRANSFER
d66ae1cf-130a-4fbb-821d-fcb55067826f,3f165e08-ccce-4b8e-83e6-dccedc0cefb3,2024-08-31,CARD
7ed4660e-5741-4754-8bf0-72458035029b,bb91897e-58ae-40cd-882d-a47e82b24f77,2024-12-29,CARD
10f75879-bbfc-47aa-96fd-a4a5a8ec2f4c,ff4661e8-a929-4546-9100-77a5b16f6ed4,2024-07-24,CARD
11831e03-5207-4bb4-91c5-77c9bd1b0832,9f547179-5a2c-4813-a09b-4b8c75062235,2025-01-17,CARD
e35b893d-7db4-4633-b332-dc5bb330d217,c36b5825-be8b-4e8e-a406-4081b05a964d,2024-03-30,BANK_TRANSFER
3cd0c693-4a94-46e4-8d56-fb2c75f5e42b,2ea0631d-6f96-4672-947c-32ec0e2d7282,2024-01-23,BANK_TRANSFER
b36c2585-90ee-4ccc-907c-2750a1a4e50c,8c3a8861-72d7-43b7-9294-705b06be4a73,2024-09-27,CARD
8d9dcf33-ccee-4e44-b117-378a1be69f2f,6cd657a9-e58d-44e9-9c11-8900362c22e9,2024-11-27,CASH
61a8dec1-509b-420c-9f00-8e95e2250779,8fb7bbcb-b5b3-4e3b-bd2b-e097148aabc8,2024-06-27,CASH
b21082bb-f1aa-4068-945f-5f99993659bc,d4668dce-adc5-4ec6-a598-83c88ec2effb,2024-03-26,BANK_TRANSFER
14a88cfc-5d5e-4b72-b24a-2acfa7c40c1c,86d0e617-559f-42dd-9a17-6f0ceeb5a3a8,2024-08-30,CASH
6430f6fb-12a1-46d3-83f7-e83aa62f3d8b,93a6acae-65f2-40f5-8550-ccf9eb510601,2024-11-11,CARD
886836f5-8c88-4e95-a208-6d00234f8992,166d3e2f-5fef-41b7-a466-7082ccfbed7f,2024-03-01,CASH
281438b7-d916-4479-830a-6a0178dcfedf,bfbcfdba-e7e0-46a2-a572-fb5319f2e4d4,2024-07-25,CASH
655c21b4-5033-43f3-8d85-303b9e6b11b0,2be7e968-f100-49f7-8452-b2b9ab8c10a1,2024-07-11,CASH
bc6d12aa-054f-4738-bc3d-1139beef5299,ea19a842-dcdb-4422-8fd0-f6ae46adfd59,2024-12-21,CARD
ec7b39e7-a474-4182-9b1a-f1eb4a4e8ba4,df87661b-8271-4a48-a5ef-51a3c78fb095,2024-11-22,BANK_TRANSFER
2602c3eb-38e5-46ff-b50f-2d0aa11b1a58,9fb3fa7b-7a17-4569-9de0-cd4055c91c6e,2024-05-06,BANK_TRANSFER
cabdf3cd-b321-4e06-a2e4-7abf2db07f79,b895fcf1-0603-45b2-9782-58eacaeb4cc0,2024-07-30,CARD
417fb574-0660-4cee-9f60-7f00a92029a7,ff49d8a5-f565-479e-b88f-60513a89ca25,2024-03-07,CASH
e85c47f2-c03e-41de-91d2-504f77d8370b,dcd87022-e66e-484b-a7c7-33bd2cea9c34,2025-01-23,CASH
32e6ccd9-ff7c-489a-8f12-4fed259fe682,769df4a6-04ab-4fce-9a8d-65fdce2a6f10,2024-01-20,CASH
58b2dd5e-3d58-4fb1-8e1d-0003b2f68a7d,92a1f661-7d45-4a91-9ad0-d2b6e642673b,2025-01-14,BANK_TRANSFER
bb9b62b5-50e2-4642-94fc-deb0d84f8edc,58e8f1bb-d990-4251-b51c-90df6528636a,2024-11-20,CASH
4d8bd7e2-28bb-433c-a77b-dd3495bb1977,4c81e89a-26b1-4a7a-9051-0d04958d278a,2024-08-20,CASH
ea2c1749-ef75-4de1-9aeb-7a0403afb22f,c22dfdd8-b5f9-45a1-affd-1a87367e40f6,2024-06-01,CASH
ee35c06d-62b3-4843-a00b-f13d9571a36a,fbd6cacd-ca17-4943-b29e-81f9418ecf19,2024-02-16,CARD
08e8a5fb-5d88-465c-a467-cda65b7c7334,68b1fcc3-3622-4690-83cd-3dec44547e92,2024-10-26,BANK_TRANSFER
5f12a494-2240-407c-be85-f5731bdb39b9,4470231e-063a-41fe-a0e8-9b217ed32d39,2024-08-31,BANK_TRANSFER
578d9f70-b4a2-4115-b3ef-b85a520afd0e,5c9c9400-6b0e-4b26-bba9-1badfb0fdbfd,2025-01-14,CARD
62bda825-5725-4560-88ee-71aa9b59e217,39593259-f9ab-4701-9e21-41eb7b3dec4d,2024-12-13,CARD
4484831f-7742-4741-ae07-d8f342df75b5,887703a4-7bcf-4a03-8bfe-5a4d64e54e87,2024-08-13,CASH
5cc84170-af34-4f37-8b8d-8dae6c416ba8,dd3aa2ba-c025-42ff-a3c5-7a528866b485,2024-10-20,CARD
c2db58f0-0a94-4c78-8352-f2a1e155bc35,13732e2d-d55b-4362-b6cb-8304e16895a3,2024-12-18,CARD
a8783e57-5839-4314-b276-35c8fad61a69,c5692945-8d72-4fd8-a61e-b3ac0eb95c9c,2024-11-10,CASH
52709e84-0afd-4322-843c-748d3b938a18,5235a2e7-b401-4156-a31e-8ee8a502fca6,2024-11-30,CASH
329de869-9700-42a9-91c9-e451ee18a685,b3fa9b8c-43c6-4e16-83ef-905ee3618290,2024-11-09,CASH
e1c42515-9a62-4a42-a9e0-a19bee214c8f,207c5417-5144-4064-889c-1e959a173585,2024-08-20,CARD
c0f97ae4-16db-4996-bf70-c48ec2f8e0c6,2f33d274-708a-491c-a110-59a78715ddd8,2024-07-03,CARD
45571716-58f7-4cff-9878-9146e6089013,aeff16e8-43f0-4dc5-9a1c-947e6e2f476b,2024-06-21,CARD
7e751b99-9785-49c6-9cf1-552db2973bab,5114d0c8-08b8-4b35-9505-d2e773167607,2024-07-19,CASH
aad40fca-37c4-4921-b97b-36a80c3bbe66,58faf421-4ff2-44f9-85c6-8c451b0a4a18,2024-10-07,BANK_TRANSFER
80014cb7-3fb3-4a25-b571-5e5e93fd63a4,aa36b2e8-4238-4311-be31-21e795fc4e65,2024-12-16,CASH
